# time, current_x, A_x total (ext + induced), Energy [Ha]
17.56	0.000354114	-1.00992e-05	-33.8459
17.6	0.000384144	-1.10014e-05	-33.8459
17.64	0.00041367	-1.18963e-05	-33.8459
17.68	0.000442681	-1.27833e-05	-33.8459
17.72	0.000471172	-1.36619e-05	-33.8459
17.76	0.00049913	-1.45316e-05	-33.8459
17.8	0.000526525	-1.53917e-05	-33.8459
17.84	0.000553316	-1.62417e-05	-33.8459
17.88	0.000579473	-1.70813e-05	-33.8459
17.92	0.000604986	-1.79097e-05	-33.8459
17.96	0.000629877	-1.87267e-05	-33.8459
18	0.000654187	-1.95316e-05	-33.8459
18.04	0.000677951	-2.03241e-05	-33.8459
18.08	0.000701183	-2.11037e-05	-33.8459
18.12	0.000723866	-2.18699e-05	-33.8459
18.16	0.000745968	-2.26223e-05	-33.8459
18.2	0.000767462	-2.33604e-05	-33.8459
18.24	0.000788348	-2.4084e-05	-33.8459
18.28	0.000808649	-2.47925e-05	-33.8459
18.32	0.000828392	-2.54856e-05	-33.8459
18.36	0.000847585	-2.6163e-05	-33.8459
18.4	0.000866199	-2.68241e-05	-33.8459
18.44	0.000884174	-2.74688e-05	-33.8459
18.48	0.000901443	-2.80966e-05	-33.8459
18.52	0.000917966	-2.87073e-05	-33.8459
18.56	0.000933736	-2.93004e-05	-33.8459
18.6	0.00094878	-2.98758e-05	-33.8459
18.64	0.000963121	-3.0433e-05	-33.8459
18.68	0.000976755	-3.09719e-05	-33.8459
18.72	0.000989644	-3.14922e-05	-33.8459
18.76	0.00100173	-3.19937e-05	-33.8459
18.8	0.00101296	-3.2476e-05	-33.8459
18.84	0.00102333	-3.2939e-05	-33.8459
18.88	0.00103287	-3.33826e-05	-33.8459
18.92	0.00104164	-3.38064e-05	-33.8459
18.96	0.0010497	-3.42104e-05	-33.8459
19	0.00105706	-3.45944e-05	-33.8459
19.04	0.0010637	-3.49582e-05	-33.8459
19.08	0.00106959	-3.53018e-05	-33.8459
19.12	0.00107469	-3.5625e-05	-33.8459
19.16	0.001079	-3.59277e-05	-33.8459
19.2	0.00108255	-3.62099e-05	-33.8459
19.24	0.00108541	-3.64714e-05	-33.8459
19.28	0.00108765	-3.67122e-05	-33.8459
19.32	0.00108929	-3.69323e-05	-33.8459
19.36	0.00109031	-3.71316e-05	-33.8459
19.4	0.00109067	-3.73102e-05	-33.8459
19.44	0.00109033	-3.74679e-05	-33.8459
19.48	0.00108929	-3.76049e-05	-33.8459
19.52	0.00108756	-3.77212e-05	-33.8459
19.56	0.00108514	-3.78167e-05	-33.8459
19.6	0.00108206	-3.78915e-05	-33.8459
19.64	0.0010783	-3.79457e-05	-33.8459
19.68	0.00107386	-3.79793e-05	-33.8459
19.72	0.00106875	-3.79925e-05	-33.8459
19.76	0.00106294	-3.79853e-05	-33.8459
19.8	0.00105644	-3.79579e-05	-33.8459
19.84	0.00104926	-3.79103e-05	-33.8459
19.88	0.00104141	-3.78427e-05	-33.8459
19.92	0.00103289	-3.77553e-05	-33.8459
19.96	0.00102373	-3.76482e-05	-33.8459
20	0.00101397	-3.75216e-05	-33.8459
20.04	0.00100362	-3.73756e-05	-33.8459
20.08	0.000992718	-3.72105e-05	-33.8459
20.12	0.000981275	-3.70265e-05	-33.8459
20.16	0.000969305	-3.68239e-05	-33.8459
20.2	0.000956817	-3.66027e-05	-33.8459
20.24	0.000943819	-3.63633e-05	-33.8459
20.28	0.000930316	-3.61059e-05	-33.8459
20.32	0.000916299	-3.58308e-05	-33.8459
20.36	0.000901748	-3.55382e-05	-33.8459
20.4	0.00088664	-3.52284e-05	-33.8459
20.44	0.000870955	-3.49018e-05	-33.8459
20.48	0.000854689	-3.45585e-05	-33.8459
20.52	0.000837846	-3.41989e-05	-33.8459
20.56	0.000820431	-3.38234e-05	-33.8459
20.6	0.000802444	-3.34323e-05	-33.8459
20.64	0.000783882	-3.30258e-05	-33.8459
20.68	0.000764745	-3.26044e-05	-33.8459
20.72	0.000745048	-3.21684e-05	-33.8459
20.76	0.000724828	-3.17183e-05	-33.8459
20.8	0.000704131	-3.12543e-05	-33.8459
20.84	0.000683008	-3.07769e-05	-33.8459
20.88	0.000661504	-3.02865e-05	-33.8459
20.92	0.000639663	-2.97835e-05	-33.8459
20.96	0.000617528	-2.92682e-05	-33.8459
21	0.000595144	-2.87413e-05	-33.8459
21.04	0.000572549	-2.82029e-05	-33.8459
21.08	0.000549767	-2.76537e-05	-33.8459
21.12	0.000526805	-2.7094e-05	-33.8459
21.16	0.000503661	-2.65242e-05	-33.8459
21.2	0.000480333	-2.59449e-05	-33.8459
21.24	0.000456827	-2.53563e-05	-33.8459
21.28	0.000433147	-2.47591e-05	-33.8459
21.32	0.000409295	-2.41537e-05	-33.8459
21.36	0.000385259	-2.35404e-05	-33.8459
21.4	0.000361022	-2.29198e-05	-33.8459
21.44	0.000336563	-2.22923e-05	-33.8459
21.48	0.000311871	-2.16584e-05	-33.8459
21.52	0.00028695	-2.10185e-05	-33.8459
21.56	0.000261823	-2.03732e-05	-33.8459
21.6	0.000236516	-1.97229e-05	-33.8459
21.64	0.000211056	-1.90681e-05	-33.8459
21.68	0.00018546	-1.84092e-05	-33.8459
21.72	0.000159744	-1.77468e-05	-33.8459
21.76	0.000133933	-1.70814e-05	-33.8459
21.8	0.000108079	-1.64135e-05	-33.8459
21.84	8.2245e-05	-1.57434e-05	-33.8459
21.88	5.64874e-05	-1.50718e-05	-33.8459
21.92	3.08311e-05	-1.43991e-05	-33.8459
21.96	5.27235e-06	-1.37259e-05	-33.8459
22	-2.01966e-05	-1.30525e-05	-33.8459
22.04	-4.5561e-05	-1.23795e-05	-33.8459
22.08	-7.07785e-05	-1.17074e-05	-33.8459
